PORO MATRIX,PERMX MATRIX (mD),PORO CRACK,PERMX CRACK (mD),OIL RATE 0 (SM3/DAY),OIL RATE 1 (SM3/DAY),OIL RATE 2 (SM3/DAY),OIL RATE 3 (SM3/DAY),OIL RATE 4 (SM3/DAY),OIL RATE 5 (SM3/DAY),OIL RATE 6 (SM3/DAY),OIL RATE 7 (SM3/DAY),OIL RATE 8 (SM3/DAY),OIL RATE 9 (SM3/DAY),OIL RATE 10 (SM3/DAY),OIL RATE 11 (SM3/DAY),OIL RATE 12 (SM3/DAY),OIL RATE 13 (SM3/DAY),OIL RATE 14 (SM3/DAY),OIL RATE 15 (SM3/DAY),OIL RATE 16 (SM3/DAY),OIL RATE 17 (SM3/DAY),OIL RATE 18 (SM3/DAY),OIL RATE 19 (SM3/DAY),OIL RATE 20 (SM3/DAY),OIL RATE 21 (SM3/DAY),OIL RATE 22 (SM3/DAY),OIL RATE 23 (SM3/DAY),OIL RATE 24 (SM3/DAY),OIL RATE 25 (SM3/DAY),OIL RATE 26 (SM3/DAY),OIL RATE 27 (SM3/DAY),OIL RATE 28 (SM3/DAY),OIL RATE 29 (SM3/DAY),OIL RATE 30 (SM3/DAY),OIL RATE 31 (SM3/DAY),OIL RATE 32 (SM3/DAY),OIL RATE 33 (SM3/DAY),OIL RATE 34 (SM3/DAY),OIL RATE 35 (SM3/DAY),OIL RATE 36 (SM3/DAY),OIL RATE 37 (SM3/DAY),OIL RATE 38 (SM3/DAY),OIL RATE 39 (SM3/DAY),OIL RATE 40 (SM3/DAY),OIL RATE 41 (SM3/DAY),OIL RATE 42 (SM3/DAY),OIL RATE 43 (SM3/DAY),OIL RATE 44 (SM3/DAY),OIL RATE 45 (SM3/DAY),OIL RATE 46 (SM3/DAY),OIL RATE 47 (SM3/DAY),OIL RATE 48 (SM3/DAY),OIL RATE 49 (SM3/DAY),OIL RATE 50 (SM3/DAY),OIL RATE 51 (SM3/DAY),OIL RATE 52 (SM3/DAY),OIL RATE 53 (SM3/DAY),OIL RATE 54 (SM3/DAY),OIL RATE 55 (SM3/DAY),OIL RATE 56 (SM3/DAY),OIL RATE 57 (SM3/DAY),OIL RATE 58 (SM3/DAY),OIL RATE 59 (SM3/DAY),OIL RATE 60 (SM3/DAY)
0.236,8.88525,0.026825,630.125,0,57.33053,112.4251,157.7898,195.9468,228.3923,256.0786,279.444,298.4433,312.6384,322.2227,328.1943,331.6554,333.5318,334.4691,334.5566,333.8701,332.5482,330.7248,328.2886,325.3083,321.9484,318.182,314.0226,309.5877,304.8792,299.8536,294.5777,289.0876,283.393,277.4481,271.3446,265.0026,258.4534,251.7507,244.8768,237.817,230.5764,223.1876,215.6813,208.1006,200.3868,192.6907,185.064,177.4765,170.0541,162.8623,155.8436,149.1394,142.7236,136.5581,130.7211,125.0882,119.4998,114.6195,110.2337,105.2989,100.638,96.07056,92.06371,88.10122
0.155875,9.20375,0.0456125,1380.875,0,247.28,343.1399,388.1244,410.1099,420.5294,424.9446,425.775,423.6216,418.5498,410.8826,401.3426,390.8293,380.1416,369.6556,359.5737,349.9014,340.5839,331.5309,322.6789,313.9578,305.3155,296.7301,288.1801,279.6437,271.1313,262.6633,254.2168,245.8371,237.5322,229.2968,221.1603,213.1521,205.2812,197.5516,189.9615,182.5609,175.3944,168.4528,161.7064,155.2121,148.9855,143.0203,137.2571,131.4737,126.2647,121.2857,115.709,110.5174,105.3786,99.97715,94.22398,87.14652,80.45425,75.23459,70.30373,65.72247,61.3722,57.23023,53.27477,49.69292
0.223,5.484125,0.0068,1649,0,35.80493,75.43938,112.4415,143.2802,166.1993,186.2437,204.4803,220.521,234.2923,245.9509,255.8269,264.0168,270.6414,275.7906,279.6921,282.4889,284.3392,285.2046,285.3263,284.5945,283.0146,280.6751,277.5252,273.6514,269.1531,263.949,258.029,251.4076,244.102,236.1317,227.5732,218.519,209.0612,199.4322,189.7477,180.181,170.8884,161.8655,153.2415,145.1481,137.466,130.1406,123.1816,116.5453,110.2646,104.3418,98.87433,93.75211,88.41349,83.62914,79.61488,75.80322,71.70969,67.74797,63.84736,59.66695,55.81984,52.83578,50.15277,47.46261
0.21625,9.738375,0.03228125,1368.6875,0,156.6429,246.8111,305.1099,344.6419,371.3831,388.4818,397.0637,398.256,394.0631,386.9362,378.8288,370.6351,362.792,355.338,348.3412,341.6266,335.0709,328.7063,322.4876,316.2997,310.136,304.0338,297.9289,291.7849,285.6439,279.4784,273.2599,266.9896,260.7041,254.3727,247.9872,241.5908,235.2041,228.7758,222.319,215.8996,209.5289,203.2217,196.974,190.7806,184.7279,178.8409,172.9672,166.9612,161.6042,156.1319,149.9191,143.9379,138.2146,132.1972,125.7104,117.911,109.6221,103.3046,97.60988,92.23381,87.08527,82.03538,77.10821,72.3907
0.146875,5.3135,0.03576875,932.375,0,158.1303,254.4828,315.0179,354.6655,380.9167,397.083,404.5887,404.1335,397.3085,386.5148,374.0179,361.2663,348.9751,337.3412,326.3502,315.896,305.8637,296.0782,286.513,277.1215,267.8648,258.7171,249.6519,240.6896,231.836,223.075,214.4751,206.0183,197.6979,189.6075,181.7099,174.0295,166.6246,159.4699,152.5947,145.9702,139.6432,133.5913,127.7974,122.2752,116.9419,111.6479,106.824,102.4459,97.30936,92.60805,88.26353,83.9757,79.28259,73.39825,67.53565,63.49559,59.79662,56.18586,52.78143,49.48084,46.2007,43.17752,40.38704,37.73976
0.142,4.414875,0.02744375,1217.5625,0,161.3965,258.3438,319.0374,358.2955,382.2312,392.1496,389.8632,379.7013,366.1364,352.2369,338.9518,326.6758,315.2516,304.4792,294.1335,284.1044,274.2668,264.5505,254.9218,245.3832,235.9324,226.5441,217.2808,208.1519,199.1902,190.465,181.9452,173.7096,165.7683,158.1375,150.8203,143.8324,137.1709,130.8297,124.7507,118.9685,113.5172,108.2809,103.0942,98.23214,93.99588,88.89473,84.42117,80.4583,76.32281,71.68607,66.23771,61.13084,57.86138,54.56036,51.2348,48.03148,44.8912,41.90176,39.18301,36.63622,34.30522,32.18252,30.12198,28.14692
0.163,1.025125,0.03801875,749.5625,0,118.3677,207.9187,270.1248,315.2588,348.2232,370.8861,382.9152,383.3994,373.2388,355.3629,333.8093,311.6704,290.7118,271.8434,255.324,241.0454,228.7119,218.0218,208.6337,200.3277,192.8624,186.0676,179.858,174.1228,168.7762,163.779,159.0902,154.6697,150.5005,146.561,142.8065,139.2298,135.8113,132.5342,129.3775,126.339,123.4257,120.6314,117.7154,115.0324,112.7075,109.4857,106.6703,104.2797,101.5364,97.92713,92.67336,88.82145,86.55478,84.28983,82.07248,79.9043,77.55245,75.21969,73.08888,71.08365,69.23373,67.45354,65.6461,63.85997
0.170375,4.813,0.0188375,1729.4375,0,138.346,227.9498,288.5044,328.8521,349.996,355.2331,351.6714,345.0414,337.7427,330.4546,323.1758,315.9709,308.6249,301.1909,293.6556,286.0264,278.2904,270.4338,262.4176,254.2681,245.9624,237.5131,228.9687,220.3114,211.62,202.9665,194.3895,186.0073,177.8351,169.8989,162.2503,154.9152,147.8914,141.1644,134.7598,128.6731,122.7961,117.0125,111.8381,106.7171,101.0265,96.35466,92.04084,87.08342,81.81462,75.83871,71.01785,67.70253,64.02758,60.34334,56.76019,53.2333,49.96444,46.97469,44.17403,41.58663,39.1431,36.76109,34.45699,32.25919
0.22625,6.15525,0.04465625,1987.8125,0,251.7059,344.2049,389.2577,412.1951,423.5923,428.4334,428.6295,424.5298,416.5889,405.8656,393.738,381.419,369.7349,358.9882,349.2226,340.2939,332.096,324.5169,317.3765,310.5562,304.0593,297.8254,291.7629,285.8669,280.156,274.6127,269.2173,263.9607,258.8378,253.8676,249.0438,244.3525,239.8006,235.3918,231.1177,226.9716,222.9483,219.0394,215.2387,211.5746,207.7968,203.8192,200.3927,196.3369,191.9405,187.4691,182.9296,177.7188,171.5206,163.6668,156.8847,151.0103,145.0096,139.2614,133.5272,127.5367,121.8849,116.6123,111.5285,106.6094
0.17525,2.253625,0.04083125,418.0625,0,63.072,129.2423,181.7504,224.4854,260.0576,289.4998,313.8111,332.9715,346.1244,352.6224,352.7793,347.733,339.3452,329.3374,318.8569,308.4532,298.4415,288.9352,279.9086,271.371,263.2552,255.5179,248.115,241.0124,234.1723,227.5926,221.2468,215.1155,209.1734,203.4312,197.8572,192.4694,187.2679,182.2344,177.3411,172.6196,168.0555,163.648,159.3493,155.1758,151.1656,147.3497,143.4735,139.4745,136.2079,132.5516,128.4394,124.5901,121.258,117.4648,112.602,105.8977,101.0137,97.34148,93.86913,90.75303,87.6463,84.46851,81.25652,78.19819
0.148125,9.783875,0.0428,1666.0625,0,274.2805,365.0193,402.7867,418.9919,425.4581,427.1844,425.8004,421.4246,414.1429,404.5922,393.8207,382.7293,371.8279,361.2865,351.2078,341.4818,332.0444,322.7848,313.6643,304.6161,295.5551,286.5288,277.5052,268.4745,259.46,250.4623,241.5007,232.5832,223.7613,215.0215,206.3813,197.8937,189.5791,181.4476,173.5627,165.8883,158.5151,151.4427,144.6518,138.1666,131.9718,126.0282,120.1394,114.9332,109.762,104.1356,99.00352,94.08001,88.81129,83.08232,76.55766,70.54273,65.53775,61.20898,57.0562,53.23475,49.56424,46.073,42.82499,39.81588
0.144625,2.9475,0.0483125,1122.5,0,228.5247,329.7846,380.4975,407.1165,420.9992,427.6417,429.286,426.3311,418.8057,407.253,392.6657,376.5919,360.2116,344.5337,329.7701,316.1404,303.5878,291.9891,281.2227,271.1307,261.6443,252.6713,244.1411,236.0236,228.2531,220.8194,213.6986,206.8772,200.3293,194.0576,188.0555,182.2928,176.7755,171.4836,166.4051,161.5355,156.8595,152.381,148.0669,143.9313,139.8517,135.6974,132.1011,128.3196,124.1395,120.1503,116.5088,112.3013,107.126,100.5447,95.61866,91.70048,87.66942,83.94646,80.06481,76.229,72.53398,69.16644,65.93108,62.83336
0.182125,8.373375,0.023675,1285.8125,0,128.4342,213.9448,273.0636,315.5499,345.2806,363.2351,370.4343,370.2038,366.1225,360.4352,354.2504,347.7607,341.2155,334.5295,327.8351,321.0248,314.0993,307.0775,299.9382,292.6915,285.3013,277.7393,270.0207,262.1133,254.0145,245.7023,237.1831,228.4825,219.5188,210.4641,201.3021,192.0958,183.0035,174.1077,165.4011,157.0485,149.0601,141.3799,134.1325,127.2843,120.836,114.6013,108.4892,103.1582,98.14481,92.48651,87.42024,82.89484,78.5649,73.78645,68.31648,62.62156,58.66127,55.21389,51.85608,48.69387,45.72525,42.76138,39.89561,37.26284
0.19975,6.485125,0.02035625,1424.75,0,111.2735,191.466,249.4135,292.7141,323.0621,340.1835,346.7584,347.2399,345.2238,342.0389,338.181,333.8001,329.0133,323.8309,318.3624,312.6344,306.7548,300.7195,294.5247,288.1753,281.6651,275.0384,268.2504,261.3434,254.2636,246.9838,239.5426,231.9811,224.2203,216.3365,208.4319,200.5032,192.5901,184.8121,177.213,169.7721,162.595,155.7028,149.0672,142.5854,136.2497,130.6144,125.0734,118.8219,113.2676,108.4367,103.2707,97.58177,91.1774,84.64646,80.03161,75.90482,71.74921,67.61559,63.66448,59.80136,56.20832,52.9043,49.77199,46.89188
0.19175,2.412875,0.0102875,296.1875,0,6.590482,15.14983,27.8106,41.88788,56.23991,70.02718,83.1697,94.83776,104.454,112.5614,119.9293,126.8435,133.2434,139.0853,144.3035,148.8703,152.8929,156.4065,159.382,161.9076,163.9692,165.5637,166.7041,167.4677,167.8666,167.8875,167.5646,166.9108,165.9397,164.6577,163.1016,161.2608,159.1039,156.7044,154.0374,151.1273,148.0077,144.6043,141.0639,137.3699,133.4695,129.5035,125.5296,121.4889,117.4101,113.3816,109.2642,105.3567,101.5286,97.75076,94.04353,90.47688,87.03846,83.69863,80.45075,77.31648,74.33263,71.46542,68.68984,66.03344
0.162,6.121125,0.0474125,1978.0625,0,303.8,386.8543,417.2008,428.579,432.2941,432.6524,430.6489,426.019,418.3412,408.0704,396.0387,383.3468,370.7965,358.8298,347.5703,336.9929,327.0326,317.5542,308.4845,299.7259,291.2199,282.9616,274.8958,267.03,259.3517,251.8412,244.5036,237.3676,230.4046,223.6359,217.0693,210.6882,204.5013,198.4941,192.687,187.0813,181.6554,176.3997,171.3111,166.4236,161.5695,156.6578,152.2672,147.4946,142.4791,137.4831,132.6637,127.1375,120.793,113.2315,106.8297,101.3617,95.83968,90.56409,85.4388,80.22968,75.51652,71.15345,66.98365,63.06764
0.20725,2.65175,0.01113125,1468.625,0,53.11013,108.4037,155.2989,192.6162,213.735,225.4955,236.2541,246.4859,254.9421,261.3645,265.8387,268.5819,269.682,269.3914,267.781,265.2808,261.7863,257.5687,252.6618,247.2269,241.3244,235.0679,228.5256,221.8125,214.9843,208.142,201.2691,194.4945,187.8763,181.3921,175.0044,168.7726,162.7645,156.9499,151.256,145.7585,140.4799,135.337,130.5038,125.3943,120.506,116.4057,112.1924,107.5442,102.802,97.57332,93.29346,89.84509,86.41271,83.02753,79.60086,76.33363,73.45383,70.68129,68.05575,65.52667,62.98838,60.48341,58.01831,55.61449
0.18175,0.991,0.023225,1161.5,0,102.5842,184.1681,244.062,289.9579,318.6171,327.1156,318.0629,299.6192,279.0654,260.535,244.8513,231.8841,221.06,211.8013,203.6645,196.3574,189.6824,183.4875,177.7068,172.2666,167.1449,162.3102,157.7256,153.3934,149.2815,145.353,141.6063,138.0043,134.553,131.2251,127.9913,124.8814,121.8911,118.9936,116.1297,113.1917,110.647,107.9462,104.6241,102.29,100.0154,96.89692,93.27117,88.69647,85.99131,84.03853,81.80398,79.69833,77.43641,75.3894,73.58141,71.89832,70.27409,68.4806,66.6962,64.91284,63.21249,61.54272,59.89433,58.28237
0.1845,2.174,0.00798125,1919.5625,0,54.89809,112.2157,159.4375,186.2574,201.5483,217.0168,230.3692,240.628,247.957,252.7481,255.377,256.16,255.1523,252.653,248.9095,244.196,238.5583,232.1939,225.3365,218.2029,210.8281,203.3779,195.9551,188.5247,181.2783,174.4043,167.5243,160.8327,154.4256,148.2147,142.156,136.3763,130.8335,125.5605,120.5101,115.6506,110.9823,106.3301,101.7859,97.932,93.96989,89.79095,85.65578,81.57014,77.49341,74.42374,71.46136,68.48887,65.58778,63.18056,60.7524,58.43543,56.19965,53.87633,51.76587,49.63031,47.64415,45.7539,43.93429,42.18249
0.23975,7.986625,0.00516875,754.4375,0,13.05757,28.31701,45.7401,63.04152,79.73038,95.20866,109.389,122.4923,134.687,146.0739,156.5377,166.2669,175.3726,183.9306,191.9275,199.4138,206.4057,212.8486,218.7317,224.1442,229.062,233.4706,237.3601,240.745,243.5928,245.8708,247.5647,248.6601,249.146,249.0007,248.1735,246.5945,244.3102,241.2507,237.2527,232.4137,226.6909,219.8963,212.1483,203.4192,193.7978,183.4402,172.5481,161.5063,150.6902,140.5502,131.2305,122.7223,114.7294,107.1926,100.3518,94.16251,88.60048,83.5566,78.95709,74.66897,70.90585,67.40424,64.10611,61.01821
0.188875,2.549375,0.0449375,1802.5625,0,257.0231,352.1743,396.5771,417.3962,427.213,430.2947,427.8167,420.3253,408.3245,392.9198,375.7852,358.4868,342.0338,326.9326,313.2995,301.0865,290.0949,280.1462,271.0573,262.6952,254.9135,247.6137,240.7577,234.2581,228.0754,222.1978,216.6034,211.256,206.1361,201.2384,196.5404,192.0506,187.7254,183.5768,179.5885,175.7359,172.0164,168.4263,164.9916,161.453,157.9848,154.9776,151.2776,147.6297,144.1092,140.4775,136.2725,130.9207,124.9061,120.6261,116.818,112.9494,109.0565,105.0234,101.0531,97.50423,93.88838,90.50999,87.3772,84.39117
0.205375,1.19575,0.0437,766.625,0,114.5775,200.7874,261.5043,305.7623,338.8525,363.2166,379.522,387.8117,387.5679,379.335,364.8327,346.9568,327.9619,309.444,292.23,276.7788,263.1111,251.1556,240.6782,231.4391,223.2502,215.9061,209.2552,203.1763,197.5674,192.3692,187.5171,182.962,178.6705,174.6134,170.7787,167.1286,163.6515,160.3306,157.1626,154.1085,151.1533,148.3001,145.5763,142.8179,139.9303,137.6478,134.9661,131.9003,129.1158,126.5411,123.3999,119.0557,113.1457,109.5395,106.9442,104.312,101.8496,99.26582,96.52792,94.06728,91.69119,89.3624,87.18332,85.1035
0.150375,3.9485,0.04386875,569.1875,0,116.386,204.7806,265.8823,310.327,342.9728,366.7584,383.8368,394.7801,399.536,398.3082,392.0862,382.3057,370.7047,358.4467,346.2552,334.4196,323.119,312.3686,302.0686,292.2002,282.7019,273.532,264.6426,255.991,247.5647,239.373,231.3963,223.6076,216.0268,208.6521,201.4579,194.4627,187.7044,181.119,174.759,168.6311,162.7004,156.9628,151.4347,146.1067,140.9566,136.0466,131.2913,126.5007,121.911,117.9594,113.3461,108.7953,104.4697,100.4365,96.01961,90.4248,83.56064,78.91598,74.87571,70.98007,67.48464,63.96714,60.41877,56.96795
0.225125,5.711625,0.018725,839.75,0,50.86689,103.5357,147.8454,185.5921,217.8472,244.1548,263.3174,275.9926,284.6342,291.2151,296.4562,300.4463,303.3676,305.2024,305.9759,305.8129,304.8412,303.0944,300.6673,297.6511,294.1675,290.2215,285.8463,281.1198,276.0541,270.6919,265.0269,259.0596,252.8237,246.3741,239.6717,232.7581,225.6796,218.4303,211.044,203.6426,196.2463,188.8494,181.592,174.461,167.4708,160.7392,154.2551,147.9509,141.7368,135.805,130.656,125.1474,119.2074,114.0647,109.5526,104.8846,99.75783,94.12424,87.66855,82.69395,78.71664,74.92947,71.23366,67.63606
0.227625,6.83775,0.0239,1805,0,145.1452,232.621,291.4925,332.5121,359.2817,372.4963,374.6242,370.3657,363.8015,356.7898,349.9406,343.4889,337.3003,331.2074,325.2828,319.4857,313.7404,308.0616,302.4627,296.89,291.3131,285.7277,280.172,274.5947,268.9657,263.3023,257.5919,251.8174,245.9789,240.0966,234.1448,228.1682,222.1507,216.1321,210.1381,204.1654,198.2255,192.3649,186.5467,180.602,175.205,169.6962,163.3602,157.532,152.173,146.2281,139.8114,132.3343,124.5813,118.6659,113.2373,107.8139,102.6286,97.22199,92.1253,87.27703,82.51952,78.14774,74.11387,70.28214
0.146625,4.255625,0.0163625,266.9375,0,16.91107,42.68154,69.59869,94.46267,117.4852,138.632,157.6668,174.6982,189.4332,201.5638,211.5018,219.847,227.0656,233.2338,238.436,242.5539,245.6071,247.5183,248.2699,247.8399,246.2291,243.33,239.1514,233.6826,226.8279,218.6833,209.3579,198.895,187.7574,176.2004,164.286,152.814,141.7794,131.393,121.3262,111.9505,103.5856,95.7123,88.71275,82.24003,76.17663,70.68479,65.67889,61.18398,57.10941,53.38586,50.02046,46.95647,44.16285,41.60659,39.25515,37.09194,35.11205,33.28476,31.58554,30.00948,28.54782,27.18421,25.90459,24.69566
0.2395,5.324875,0.0262625,1700.1875,0,142.1071,229.1857,288.3148,329.8998,358.0939,373.1747,376.6345,372.1238,364.226,355.6141,347.5719,340.0677,333.0449,326.4582,320.2295,314.2342,308.3945,302.6941,297.115,291.6303,286.214,280.8658,275.5868,270.3357,265.1077,259.9169,254.7497,249.586,244.4397,239.3239,234.2216,229.1327,224.0634,219.0343,214.0565,209.1292,204.2345,199.3386,194.3825,189.3699,185.0321,179.7562,174.422,169.5309,164.6009,159.011,152.6269,144.773,138.44,133.2979,128.0095,123.0374,117.9182,112.7399,107.8968,103.147,98.67531,94.64663,90.66528,86.73329
0.20675,8.29375,0.02710625,1736.75,0,168.7501,261.2521,319.2949,357.2911,381.0948,392.6518,393.7463,388.1103,379.4719,370.2675,361.4026,353.2653,345.6355,338.4114,331.4797,324.8027,318.2743,311.8245,305.4861,299.1739,292.8654,286.5542,280.2236,273.8669,267.4473,260.9533,254.4051,247.8074,241.1316,234.3819,227.5822,220.7553,213.9046,207.0877,200.3073,193.5666,186.9478,180.4524,174.1352,167.903,161.621,155.8895,150.2758,143.8691,137.8225,132.2214,126.4024,120.0367,112.4065,104.5589,98.83736,93.47557,88.37805,83.29357,78.19348,73.16839,68.65736,64.48092,60.56747,57.04258
0.23275,9.055875,0.04128125,1407.6875,0,184.5542,278.1631,334.4186,369.944,392.4468,406.297,413.6693,415.4278,412.4048,405.6095,396.7906,387.2922,377.932,369.0783,360.8221,353.1591,346.0421,339.2949,332.822,326.6176,320.6008,314.6954,308.8744,303.1793,297.5835,292.0011,286.4599,281.0003,275.604,270.2463,264.9428,259.7141,254.5819,249.5038,244.4934,239.5913,234.8039,230.1082,225.4973,220.9895,216.5684,212.2675,208.0082,203.4564,199.2555,195.0635,189.9469,184.6742,179.3657,173.5363,167.0993,159.1053,149.9868,142.7249,135.9888,129.3605,123.3442,117.2141,111.016,105.2805
0.14675,2.458375,0.039425,1556.375,0,246.4852,345.4319,392.1787,415.1648,425.6137,427.69,422.1501,409.868,392.6814,373.1462,353.3996,334.9199,318.1139,303.0663,289.608,277.4687,266.4007,256.2135,246.7122,237.8174,229.421,221.4518,213.8919,206.6798,199.7874,193.2076,186.9031,180.8768,175.1111,169.6035,164.3218,159.2808,154.4475,149.8166,145.358,141.0812,136.9889,133.1036,129.1338,125.315,121.9992,117.9476,114.1454,110.6181,106.9701,102.604,97.06107,91.92097,88.44703,84.97028,81.47578,78.08652,74.6562,71.27741,68.18639,65.25128,62.46561,59.86112,57.28455,54.77293
0.220125,5.42725,0.0145625,1514.9375,0,76.26748,142.2649,194.1963,235.2162,263.9917,281.1166,291.5113,299.2582,305.2783,309.5839,312.2468,313.3391,313.1335,311.791,309.5173,306.5338,302.9335,298.8105,294.2677,289.3344,284.081,278.5471,272.7411,266.6801,260.3747,253.8075,246.9857,239.9461,232.6447,225.1613,217.5629,209.8915,202.1755,194.5316,186.9943,179.5914,172.3858,165.3842,158.6167,152.0077,145.6775,139.9541,133.8204,127.533,122.2416,117.3638,111.8739,106.0602,99.72749,93.55511,89.17138,84.99104,80.78302,76.53794,72.33171,68.49782,64.90093,61.54273,58.36712,55.41497
0.229,9.624625,0.0460625,1912.25,0,251.1817,342.5454,387.1148,409.8597,421.2353,426.3374,427.5416,425.4204,420.2335,412.4074,403.002,393.0758,383.2827,374.0114,365.3609,357.3159,349.88,342.8577,336.1416,329.7022,323.5219,317.5133,311.5965,305.7947,300.1491,294.5652,289.0292,283.595,278.3049,273.0867,267.9257,262.8681,257.9427,253.1247,248.4159,243.8302,239.3764,235.0638,230.8477,226.7326,222.7673,218.9004,214.7756,210.7964,206.9973,202.2935,197.4508,192.3345,186.7831,180.4954,172.8643,163.743,156.1214,149.0437,141.8734,135.0107,128.4126,121.6383,115.3746,109.4301
0.140125,1.798625,0.04679375,873.875,0,186.8763,289.701,348.6216,383.9388,405.1866,417.4427,422.7361,421.3271,413.3775,399.8909,382.4954,363.3822,344.1389,325.7985,308.7873,293.327,279.3474,266.7637,255.3666,244.9665,235.4572,226.6572,218.4582,210.7932,203.5889,196.7718,190.3248,184.2136,178.3989,172.8583,167.5819,162.5551,157.7432,153.1551,148.7685,144.5797,140.5627,136.7008,133.0058,129.4317,125.7863,122.4219,119.4348,115.7045,112.2831,109.0493,105.6706,101.6025,95.98239,91.01146,87.71481,84.59165,81.65942,78.5621,75.50048,72.42269,69.55568,66.88554,64.31229,61.94919
0.185,5.620625,0.02435,1885.4375,0,175.3089,270.5175,329.0505,365.6856,385.4714,390.0788,384.0877,373.2374,361.4616,350.4645,340.631,331.5843,323.1985,315.2607,307.6261,300.2021,292.8943,285.6955,278.5223,271.3878,264.2401,257.0662,249.8459,242.567,235.2592,227.9205,220.5665,213.2161,205.9245,198.6877,191.5686,184.5905,177.7895,171.179,164.7689,158.5899,152.6541,146.7901,141.0007,135.8995,130.2778,124.6038,119.545,114.6991,109.1411,102.8868,95.68893,90.62082,86.33324,81.90078,77.46686,73.12038,68.78168,64.68346,60.88739,57.38749,54.20882,51.20473,48.28664,45.47134
0.20025,2.06025,0.04274375,137.75,0,14.07053,31.09212,54.68286,77.79379,99.20942,119.1651,137.8122,155.1812,171.2253,186.0291,199.8193,212.5447,223.8774,233.4713,241.0303,246.4742,249.9732,251.8942,252.634,252.5748,251.9672,250.9618,249.6855,248.1616,246.4544,244.5296,242.3822,239.9965,237.4088,234.5887,231.559,228.3468,224.9622,221.4152,217.677,213.8468,209.9155,205.9239,201.8458,197.6976,193.5517,189.4111,185.2862,181.1443,177.006,172.9177,168.8896,164.9116,160.9645,157.0357,153.1854,149.4218,145.6858,141.8134,138.0143,134.8134,131.1856,126.9788,123.3371,119.9487
0.1475,7.83875,0.0496625,942.125,0,208.1125,308.0002,361.539,391.6557,408.511,417.5355,422.003,423.2791,421.4645,416.719,409.5472,400.5311,390.4683,379.9167,369.3495,358.9529,348.8878,339.1089,329.5565,320.2373,311.0625,301.9661,292.9474,283.9961,275.0929,266.2731,257.5119,248.8271,240.2261,231.7279,223.3687,215.1361,207.0243,199.1021,191.3585,183.784,176.4246,169.301,162.4074,155.7705,149.3747,143.2223,137.3496,131.7451,126.2654,120.8479,116.1215,111.2059,106.124,101.3102,96.78116,91.79013,86.37196,79.60339,73.62714,68.97739,64.61591,60.48235,56.69383,53.08813
0.19675,1.571125,0.05,291.3125,0,44.15801,96.41084,142.7341,181.5859,215.0309,243.8648,268.891,290.5821,308.9827,323.6899,334.2177,340.0217,340.9466,337.6087,330.9218,322.1967,312.4395,302.4066,292.5411,283.0611,274.1011,265.6761,257.7833,250.3843,243.4412,236.8965,230.7275,224.8959,219.3419,214.0581,209.0307,204.2145,199.6088,195.1862,190.9225,186.8247,182.8593,179.0293,175.3397,171.7736,168.2913,164.879,161.596,158.4492,155.1764,151.8336,149.1338,146.0108,142.5011,139.0896,136.0147,132.5636,127.8727,121.155,116.3541,112.6637,109.2508,106.2119,103.4994,100.5659
0.228375,5.905,0.0309875,647.1875,0,65.50762,127.721,177.0516,217.804,251.8489,280.3293,303.6433,321.3179,333.0175,339.1064,341.0193,340.4622,338.5547,335.9581,332.8655,329.4805,325.6777,321.5647,317.2208,312.6175,307.8128,302.8313,297.6801,292.401,287.0026,281.4918,275.8868,270.2025,264.4604,258.6413,252.7544,246.8521,240.9174,234.9789,229.0256,223.0801,217.1577,211.2827,205.4313,199.6465,193.9362,188.3089,182.7711,177.3396,172.0678,166.731,161.336,156.6999,151.8544,146.27,140.9603,136.1035,131.2142,125.9275,119.4242,111.7237,105.9083,101.0542,96.23232,92.04359
0.1455,1.355,0.03065,1166.375,0,162.7773,261.7025,323.564,363.2419,386.5242,393.595,385.5754,366.5329,342.4912,318.1936,295.9882,276.6104,260.0754,245.9179,233.7012,222.9675,213.4108,204.7515,196.8138,189.4825,182.6307,176.2351,170.2034,164.5027,159.0999,153.9698,149.0758,144.4262,139.9923,135.7421,131.6838,127.7853,124.0386,120.4331,116.9597,113.6219,110.3097,107.0797,104.3653,100.793,97.60494,95.01028,92.03623,88.32505,83.56367,79.56779,77.39272,74.90322,72.49107,69.93876,67.44019,65.08018,62.91692,60.85802,58.92138,57.00869,55.08034,53.19358,51.32506,49.47174
0.19725,8.032125,0.0059,1132.25,0,26.83222,58.1627,88.62691,115.9211,139.5538,159.8393,177.6706,193.6712,207.8722,220.2732,231.1125,240.6147,248.9296,255.9461,262.0242,267.0837,271.0382,273.8949,275.7656,276.7126,276.6441,275.5761,273.3777,270.1609,265.8626,260.4727,253.9041,246.2979,237.3475,227.2045,215.7589,203.391,190.1921,176.2187,162.4832,150.2318,138.8574,128.0316,118.2927,109.3193,101.1984,93.86904,87.34168,81.40249,76.07271,71.23302,66.80432,62.74032,58.96931,55.53341,52.42695,49.57019,46.92048,44.44952,42.17613,40.08838,38.13379,36.29264,34.57739,32.97253
